TimeStamp, Joint1Tx,Joint1Ty,Joint1Tz,Joint2Tx,Joint2Ty,Joint2Tz,Joint3Tx,Joint3Ty,Joint3Tz,Joint1Ix,Joint1Iy,Joint1Iz,Joint2Ix,Joint2Iy,Joint2Iz,Joint3Ix,Joint3Iy,Joint3Iz,Joint1Mx,Joint1My,Joint1Mz,Joint2Mx,Joint2My,Joint2Mz,Joint3Mx,Joint3My,Joint3Mz,Joint1Rx,Joint1Ry,Joint1Rz,Joint2Rx,Joint2Ry,Joint2Rz,Joint3Rx,Joint3Ry,Joint3Rz,Joint1Px,Joint1Py,Joint1Pz,Joint2Px,Joint2Py,Joint2Pz,Joint3Px,Joint3Py,Joint3Pz,ThumbClosure,IndexClosure,MiddleClosure,ThumbAbduction
1028.507,-43.98212,170.2557,-34.41574,-42.24106,165.8775,-26.74194,-49.17819,170.0926,-26.26065,13.48656,-83.9566,-7.739685,21.39372,-84.62625,-4.720978,36.9474,-84.47379,-1.266815,30.23657,-78.6131,3.618848,67.84216,-70.23413,12.07967,70.56123,82.30083,163.9175,31.42568,-65.78473,14.93006,70.47385,-39.56271,34.48079,73.47881,79.76985,147.4924,29.05049,-57.53494,25.30195,58.92936,-33.44974,37.07899,67.59301,66.64682,128.1848,0,0.07843138,0.345098,0.7607843
1028.558,-44.06567,169.7483,-34.31812,-42.319,165.3685,-26.63873,-49.26154,169.5713,-26.15283,12.35571,-83.82935,-7.840759,18.74907,-84.37439,-4.767212,33.0354,-84.20682,-1.308929,29.57986,-78.69037,3.545979,66.54617,-70.98706,11.36327,72.61417,80.36278,162.0517,30.72926,-66.08041,14.75591,69.34595,-42.02048,32.22115,75.28767,75.73286,143.7582,28.41348,-57.98172,25.15756,57.80867,-35.25015,35.67365,68.92016,61.95377,124.0172,0,0.05882353,0.3333333,0.7647059
1028.615,-44.23032,168.7341,-34.12012,-42.47235,164.3514,-26.42987,-49.42572,168.529,-25.93393,10.66436,-83.63602,-7.9953,14.80757,-83.99414,-4.85437,27.20556,-83.80542,-1.393738,27.93344,-78.87811,3.367578,63.2965,-72.55981,9.879437,77.60879,72.83271,154.6971,28.9773,-66.80365,14.33817,66.40661,-47.17273,27.56209,79.358,60.22737,128.9934,26.81388,-59.08072,24.82311,54.92179,-39.31995,32.59691,71.58949,47.80016,111.1625,0,0.03137255,0.3058824,0.7764706
1028.671,-44.31143,168.2275,-34.01974,-42.54767,163.8435,-26.32422,-49.50653,168.008,-25.82285,7.860282,-83.3067,-8.260773,8.311191,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,25.28668,-79.16345,3.09254,58.0834,-74.43427,8.14003,84.12964,35.17332,117.3051,26.14386,-67.91656,13.7193,61.46427,-53.29987,22.21894,82.18098,8.452679,78.36143,24.23623,-60.79004,24.36346,50.11062,-44.79752,28.7273,73.11034,19.24086,84.64742,0,0,0.282353,0.7803922
1028.725,-44.54968,166.7094,-33.71329,-42.76855,162.3221,-26.00275,-49.7439,166.4459,-25.48346,7.860281,-83.3067,-8.260773,8.311194,-83.34735,-5.04657,17.59778,-83.11975,-1.5896,23.62564,-79.33289,2.926524,54.82441,-75.33691,7.317161,84.20538,-18.98102,63.31027,24.35563,-68.5867,13.36144,58.28213,-56.23587,19.77049,80.04934,-23.27814,47.3219,22.61578,-61.83075,24.12099,47.01844,-47.72321,26.8211,72.02869,1.440869,68.11071,0,0,0.2666667,0.7882353
1028.779,-44.54971,166.7094,-33.71329,-42.76855,162.3221,-26.00275,-49.7439,166.4459,-25.48346,7.860283,-83.3067,-8.260773,8.311194,-83.34735,-5.04657,17.59779,-83.11975,-1.5896,20.95897,-79.59067,2.669214,49.61869,-76.49515,6.27889,77.83292,-57.59702,24.93844,21.4697,-69.62228,12.8318,53.10414,-59.99588,16.78802,73.51872,-47.20813,24.46744,20.0116,-63.45697,23.80069,41.98123,-51.81241,24.39153,67.73439,-20.5625,48.11814,0,0,0.227451,0.7882353
1028.838,-44.3114,168.2275,-34.01974,-42.5477,163.8435,-26.32425,-49.50653,168.008,-25.82285,7.860289,-83.3067,-8.260773,8.311195,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,18.2836,-79.83298,2.421028,44.43237,-77.4057,5.478557,69.93934,-68.03784,14.72929,18.55708,-70.61697,12.3514,47.86549,-62.9628,14.59742,65.90137,-57.30719,15.41364,17.39772,-65.04132,23.55944,36.87423,-55.35248,22.55291,61.6376,-34.78546,35.90826,0,0,0.1960784,0.7686275
1028.892,-43.89777,170.7634,-34.51239,-42.16226,166.3869,-26.8443,-49.09402,170.6139,-26.3674,7.860282,-83.3067,-8.260773,8.311188,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,16.273,-80.00516,2.240134,40.56017,-77.97217,4.988032,63.86721,-71.70493,11.22841,16.35769,-71.33896,12.02122,43.91763,-64.82687,13.31613,59.98478,-61.70154,11.7881,15.43388,-66.20587,23.42777,33.01925,-57.73834,21.47574,56.48875,-42.16492,30.05068,0,0,0.1803922,0.7568628
1028.947,-42.91824,176.3575,-35.50909,-41.24069,172.0057,-27.9111,-48.11551,176.3461,-27.46448,7.860287,-83.30673,-8.260773,8.311193,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,15.26682,-80.08832,2.151206,38.63075,-78.22583,4.77016,60.82107,-72.97644,10.03774,15.25386,-71.69281,11.86533,41.94136,-65.66959,12.76532,56.99977,-63.37936,10.4909,14.45157,-66.78143,23.3772,31.0879,-58.862,21.01829,53.81048,-45.16321,27.81992,0,0,0.1686275,0.7058824
1029.001,-41.64822,-177.0324,-36.51495,-40.03049,178.6582,-29.01532,-46.84479,-176.9103,-28.56378,7.860285,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,15.26681,-80.08832,2.151204,38.63074,-78.22583,4.770159,60.82107,-72.97644,10.03772,15.25385,-71.69281,11.86532,41.94135,-65.66959,12.76531,56.99976,-63.37936,10.4909,14.45157,-66.78143,23.3772,31.0879,-58.862,21.0183,53.81049,-45.16324,27.81991,0,0,0.1686275,0.6627451
1029.051,-40.49225,-171.4668,-37.2067,-38.91669,-175.7312,-29.80096,-45.68729,-171.2576,-29.31329,7.860289,-83.3067,-8.260773,8.311199,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,15.60226,-80.06082,2.18074,39.27337,-78.14325,4.840975,61.8366,-72.58228,10.40509,15.62209,-71.57535,11.91663,42.60018,-65.39456,12.94298,57.99607,-62.84918,10.89444,14.77901,-66.59006,23.39294,31.73185,-58.49207,21.16521,54.70908,-44.20566,28.52103,0,0,0.172549,0.6196079
1029.104,-38.93701,-164.4551,-37.86337,-37.40298,-168.6531,-30.58759,-44.12988,-164.1687,-30.017,7.860282,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,15.60226,-80.06082,2.18074,39.27335,-78.14325,4.840971,61.8366,-72.58228,10.40511,15.62208,-71.57535,11.91662,42.60019,-65.39456,12.94298,57.99604,-62.84918,10.89443,14.77901,-66.59009,23.39294,31.73184,-58.49207,21.16521,54.70908,-44.20566,28.52105,0,0,0.1764706,0.5333334
1029.161,-36.37885,-153.6845,-38.38104,-34.88104,-157.7654,-31.32239,-41.56952,-153.3472,-30.55704,7.860284,-83.3067,-8.260773,8.311189,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,15.93765,-80.03308,2.210383,39.9165,-78.05875,4.913577,62.85204,-72.15955,10.80091,15.99003,-71.4574,11.96858,43.25896,-65.11374,13.12651,58.99113,-62.29083,11.32592,15.10646,-66.39822,23.4098,32.37565,-58.11758,21.31765,55.60204,-43.20724,29.26364,0,0,0.1764706,0.4588235
1029.216,-32.65631,-138.7736,-38.08594,-31.15063,-142.6763,-31.3421,-37.84836,-138.4877,-30.21466,7.860284,-83.3067,-8.260773,8.311195,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,16.60828,-79.97702,2.269991,41.20433,-77.88354,5.064425,64.88195,-71.21451,11.69154,16.72504,-71.21994,12.07452,44.57619,-64.53369,13.5121,60.97681,-61.07819,12.28405,15.7613,-66.01306,23.44687,33.66264,-57.35419,21.63965,57.36863,-41.07547,30.8854,0,0,0.1843137,0.3372549
1029.267,-31.00427,-132.1594,-37.58307,-29.4736,-135.9811,-30.9772,-36.19824,-131.9361,-29.67032,7.860283,-83.3067,-8.260773,8.311186,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,16.9435,-79.94864,2.299958,41.849,-77.79269,5.142859,65.89597,-70.6839,12.19472,17.0921,-71.10046,12.12851,45.23455,-64.23392,13.71469,61.96692,-60.41724,12.81732,16.08867,-65.81976,23.46708,34.3057,-56.9649,21.80954,58.24089,-39.93527,31.77134,0,0,0.1882353,0.2941177
1029.322,-29.85611,-127.4778,-37.09451,-28.30005,-131.242,-30.58389,-35.05151,-127.3117,-29.14728,7.860287,-83.3067,-8.260773,8.3112,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,17.27865,-79.92007,2.330052,42.49416,-77.69958,5.223383,66.90908,-70.1077,12.7433,17.45885,-70.98041,12.18319,45.89274,-63.92728,13.9242,62.9548,-59.71463,13.39199,16.41602,-65.62595,23.48845,34.94846,-56.57031,21.98564,59.10485,-38.74051,32.71228,0,0,0.1921569,0.2509804
1029.373,-29.55371,-126.2267,-36.94589,-27.98981,-129.9756,-30.46027,-34.74945,-126.0775,-28.98886,7.860283,-83.3067,-8.260773,8.311194,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,17.27865,-79.92007,2.330052,42.49416,-77.69958,5.22338,66.90907,-70.1077,12.74327,17.45884,-70.98041,12.18318,45.89272,-63.92728,13.9242,62.95482,-59.7146,13.39199,16.41602,-65.62595,23.48844,34.94846,-56.57031,21.98563,59.10485,-38.74051,32.71228,0,0,0.1921569,0.2392157
1029.427,-29.3548,-125.3988,-36.84348,-27.78552,-129.1376,-30.37427,-34.55078,-125.2613,-28.87985,7.860279,-83.3067,-8.260773,8.311187,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,16.9435,-79.94864,2.299958,41.849,-77.79269,5.142847,65.89598,-70.6839,12.19471,17.0921,-71.10046,12.1285,45.23455,-64.23392,13.71469,61.96693,-60.41724,12.81733,16.08867,-65.81976,23.46708,34.30571,-56.96494,21.80954,58.24091,-39.93527,31.77132,0,0,0.1882353,0.2352941
1029.478,-29.45398,-125.8121,-36.89502,-27.88742,-129.5559,-30.41763,-34.64984,-125.6688,-28.93469,7.86029,-83.3067,-8.260773,8.311192,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,16.60828,-79.97702,2.269993,41.20433,-77.88354,5.064425,64.88195,-71.21454,11.69153,16.72505,-71.21994,12.07452,44.57619,-64.53369,13.5121,60.97682,-61.07819,12.28405,15.7613,-66.01306,23.44686,33.66262,-57.35419,21.63964,57.36864,-41.07547,30.8854,0,0,0.1843137,0.2352941
1029.532,-29.65396,-126.6425,-36.99609,-28.09274,-130.3965,-30.5022,-34.84961,-126.4876,-29.04239,7.860283,-83.3067,-8.260773,8.311196,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,16.273,-80.00516,2.240127,40.56016,-77.97217,4.988026,63.86721,-71.70493,11.22839,16.3577,-71.33893,12.02122,43.91763,-64.82687,13.31612,59.9848,-61.70154,11.78809,15.43388,-66.20587,23.42776,33.01926,-57.73834,21.47573,56.48876,-42.16495,30.05067,0,0,0.1803922,0.2431373
1029.583,-29.85611,-127.4778,-37.09451,-28.30005,-131.242,-30.58389,-35.05151,-127.3117,-29.14728,7.860285,-83.3067,-8.260773,8.3112,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,16.27301,-80.00516,2.240134,40.56017,-77.97217,4.988034,63.86721,-71.70493,11.22839,16.35769,-71.33893,12.02121,43.91764,-64.82687,13.31612,59.98478,-61.70154,11.78809,15.43388,-66.20587,23.42776,33.01926,-57.73834,21.47573,56.48876,-42.16495,30.05066,0,0,0.1803922,0.254902
1029.635,-30.06036,-128.318,-37.19009,-28.50931,-132.0926,-30.66257,-35.25552,-128.1409,-29.2493,7.860283,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,16.273,-80.00516,2.240139,40.56017,-77.9722,4.988039,63.86721,-71.70493,11.2284,16.35769,-71.33896,12.02123,43.91763,-64.82687,13.31613,59.98479,-61.70154,11.78809,15.43388,-66.20587,23.42777,33.01925,-57.73834,21.47574,56.48875,-42.16492,30.05068,0,0,0.1803922,0.2588235
1029.69,-30.16327,-128.74,-37.23682,-28.61465,-132.5197,-30.70074,-35.35831,-128.5575,-29.29922,7.86029,-83.3067,-8.260773,8.311194,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,16.27301,-80.00516,2.240135,40.56017,-77.9722,4.988037,63.86721,-71.70493,11.22839,16.3577,-71.33893,12.02122,43.91763,-64.82687,13.31613,59.98478,-61.70157,11.78807,15.43388,-66.20587,23.42777,33.01925,-57.73834,21.47573,56.48876,-42.16492,30.05068,0,0,0.1803922,0.2627451
1029.744,-30.06036,-128.318,-37.19009,-28.50931,-132.0926,-30.66257,-35.25552,-128.1409,-29.2493,7.860287,-83.3067,-8.260773,8.311193,-83.34735,-5.04657,17.59779,-83.11975,-1.5896,16.60829,-79.97702,2.270004,41.20433,-77.88354,5.064434,64.88193,-71.21454,11.69154,16.72505,-71.21994,12.07452,44.57618,-64.53366,13.51211,60.97681,-61.07819,12.28406,15.76129,-66.01306,23.44686,33.66262,-57.35419,21.63965,57.36863,-41.07544,30.88541,0,0,0.1843137,0.2588235
1029.797,-30.06036,-128.318,-37.19009,-28.50931,-132.0926,-30.66254,-35.25552,-128.1409,-29.2493,7.860289,-83.3067,-8.260773,8.311194,-83.34735,-5.04657,17.59778,-83.11975,-1.5896,16.60828,-79.97702,2.269999,41.20433,-77.88354,5.064426,64.88193,-71.21454,11.69154,16.72505,-71.21994,12.07453,44.57619,-64.53369,13.51211,60.97681,-61.07819,12.28406,15.7613,-66.01306,23.44687,33.66262,-57.35419,21.63965,57.36863,-41.07544,30.88541,0,0,0.1843137,0.254902
1029.848,-29.55368,-126.2267,-36.94589,-27.98984,-129.9756,-30.46027,-34.74945,-126.0775,-28.98886,7.860287,-83.3067,-8.260773,8.311196,-83.34735,-5.04657,17.59778,-83.11975,-1.5896,16.60828,-79.97702,2.269995,41.20434,-77.88354,5.064426,64.88195,-71.21454,11.69155,16.72505,-71.21994,12.07452,44.57618,-64.53369,13.51211,60.97682,-61.07819,12.28405,15.7613,-66.01306,23.44686,33.66263,-57.35419,21.63965,57.36864,-41.07547,30.88539,0,0,0.1882353,0.227451
1029.899,-28.58173,-122.1376,-36.40869,-26.98944,-125.8365,-30.00323,-33.77847,-122.0488,-28.4183,7.860284,-83.3067,-8.260773,8.311195,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,17.27865,-79.92004,2.330062,42.49416,-77.69958,5.223385,66.9091,-70.1077,12.74331,17.45885,-70.98041,12.18319,45.89273,-63.92728,13.92421,62.95481,-59.7146,13.392,16.41602,-65.62595,23.48844,34.94846,-56.57031,21.98564,59.10484,-38.74051,32.71229,0,0,0.1921569,0.1882353
1029.949,-27.58051,-117.7867,-35.75342,-25.95325,-121.4324,-29.43036,-32.7778,-117.7694,-27.72565,7.860282,-83.3067,-8.260773,8.311191,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,17.61372,-79.89124,2.360262,43.13977,-77.60413,5.306108,67.92095,-69.4798,13.34342,17.82524,-70.8598,12.23855,46.55065,-63.6134,14.14095,63.94013,-58.96573,14.0126,16.7433,-65.43158,23.51095,35.59085,-56.1702,22.16809,59.95959,-37.48703,33.71237,0,0,0.1960784,0.1568628
1030.004,-26.98221,-115.0992,-35.3074,-25.33105,-118.7123,-29.03357,-32.17941,-115.1298,-27.25586,7.860287,-83.3067,-8.260773,8.31119,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,18.28359,-79.83298,2.421022,44.43236,-77.4057,5.478558,69.93934,-68.03781,14.72928,18.55706,-70.61697,12.35139,47.86549,-62.9628,14.59742,65.90135,-57.30719,15.41365,17.39772,-65.04129,23.55944,36.87423,-55.35248,22.5529,61.63757,-34.78546,35.90825,0,0,0.2039216,0.1215686
1030.057,-26.49399,-112.8465,-34.91031,-24.8215,-116.4322,-28.67664,-31.69089,-112.9192,-26.83847,7.860281,-83.3067,-8.260773,8.311189,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,18.28359,-79.83301,2.421026,44.43237,-77.4057,5.478557,69.93933,-68.03784,14.72928,18.55707,-70.61697,12.35139,47.86549,-62.9628,14.59742,65.90138,-57.30722,15.41364,17.39772,-65.04132,23.55944,36.87423,-55.35248,22.5529,61.63759,-34.78546,35.90825,0,0,0.2039216,0.1058824
1030.111,-26.49399,-112.8465,-34.91031,-24.8215,-116.4322,-28.67664,-31.69086,-112.9192,-26.83847,7.860282,-83.3067,-8.260773,8.311188,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,18.6184,-79.8035,2.451594,45.07929,-77.30255,5.56848,70.94489,-67.20435,15.53446,18.92247,-70.49472,12.40888,48.52233,-62.62531,14.83785,66.87625,-56.3844,16.20719,17.72482,-64.84534,23.58542,37.51516,-54.93445,22.75568,62.45866,-33.32739,37.11398,0,0,0.2078431,0.1058824
1030.168,-26.65417,-113.5922,-35.04407,-24.98889,-117.1869,-28.79718,-31.8512,-113.6508,-26.97897,7.860286,-83.3067,-8.260773,8.311192,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,18.6184,-79.8035,2.451601,45.07929,-77.30255,5.568487,70.94491,-67.20428,15.53448,18.92246,-70.49472,12.40888,48.52234,-62.62531,14.83787,66.87625,-56.38437,16.20722,17.72482,-64.84534,23.58542,37.51516,-54.93445,22.7557,62.45866,-33.32739,37.11398,0,0,0.2078431,0.1137255
1030.22,-26.89926,-114.7205,-35.24213,-25.24457,-118.329,-28.9751,-32.09644,-114.7581,-27.18716,7.860276,-83.3067,-8.260773,8.311186,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,18.6184,-79.8035,2.451596,45.07929,-77.30255,5.568473,70.94491,-67.20428,15.53448,18.92247,-70.49472,12.40889,48.52234,-62.62531,14.83786,66.87625,-56.3844,16.20721,17.72482,-64.84534,23.58542,37.51516,-54.93445,22.75569,62.45866,-33.32739,37.11396,0,0,0.2117647,0.1333333
1030.273,-27.58051,-117.7867,-35.75342,-25.95325,-121.4324,-29.43036,-32.77777,-117.7694,-27.72565,7.860287,-83.3067,-8.260773,8.311192,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,18.9531,-79.77377,2.482284,45.72665,-77.19659,5.661037,71.9473,-66.27942,16.43091,19.28749,-70.37189,12.46709,49.17873,-62.27917,15.08694,67.84655,-55.38855,17.07339,18.05183,-64.6488,23.61257,38.15546,-54.50995,22.96568,63.26609,-31.79047,38.3988,0,0,0.2117647,0.1568628
1030.324,-27.84628,-118.9579,-35.93805,-26.22888,-122.6179,-29.59311,-33.04346,-118.9206,-27.92047,7.860284,-83.3067,-8.260773,8.311196,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,18.9531,-79.77377,2.482285,45.72664,-77.19659,5.661037,71.94731,-66.27942,16.4309,19.28749,-70.37189,12.46708,49.17873,-62.27921,15.08693,67.84653,-55.38858,17.07336,18.05183,-64.6488,23.61258,38.15545,-54.50995,22.96568,63.2661,-31.79047,38.39878,0,0,0.2117647,0.172549
1030.376,-28.2092,-120.5375,-36.17752,-26.60455,-124.2168,-29.80273,-33.40619,-120.4741,-28.17358,7.860289,-83.3067,-8.260773,8.311194,-83.34735,-5.04657,17.59779,-83.11975,-1.5896,18.95311,-79.77377,2.482293,45.72664,-77.19659,5.661042,71.94729,-66.27939,16.43091,19.28749,-70.37189,12.46708,49.17873,-62.27921,15.08694,67.84654,-55.38858,17.07338,18.05183,-64.6488,23.61258,38.15546,-54.50995,22.96568,63.26609,-31.79047,38.39881,0,0,0.2156863,0.1960784
1030.43,-28.77155,-122.9453,-36.52097,-27.18521,-126.6541,-30.09988,-33.96811,-122.844,-28.53732,7.860291,-83.3067,-8.260773,8.311197,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,19.6222,-79.71368,2.544057,47.02256,-76.97589,5.854512,73.93904,-64.08862,18.56413,20.01645,-70.12445,12.58567,50.48993,-61.55936,15.6127,69.77022,-53.13806,19.06344,18.70556,-64.25397,23.67044,39.43407,-53.64059,23.40833,64.83437,-28.45612,41.22968,0,0,0.2196078,0.2078431
1030.485,-28.86734,-123.3511,-36.57623,-27.28394,-127.0648,-30.14725,-34.06381,-123.2436,-28.59595,7.860283,-83.3067,-8.260773,8.311191,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,19.6222,-79.71368,2.544064,47.02255,-76.97589,5.85452,73.93906,-64.08862,18.56412,20.01645,-70.12445,12.58568,50.48991,-61.55936,15.61271,69.77024,-53.13809,19.06344,18.70556,-64.25397,23.67045,39.43406,-53.64059,23.40832,64.83434,-28.45612,41.22967,0,0,0.2235294,0.2156863
1030.539,-29.06061,-124.1664,-36.68497,-27.48297,-127.8901,-30.24005,-34.2569,-124.0468,-28.7114,7.86029,-83.3067,-8.260773,8.311198,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,19.62221,-79.71368,2.544063,47.02256,-76.97589,5.854512,73.93903,-64.08862,18.56413,20.01645,-70.12445,12.58567,50.48992,-61.55936,15.61271,69.77023,-53.13809,19.06344,18.70557,-64.25397,23.67046,39.43406,-53.64059,23.40833,64.83434,-28.45612,41.22968,0,0,0.2196078,0.2196078
1030.59,-29.3548,-125.3988,-36.84348,-27.78555,-129.1376,-30.37427,-34.55078,-125.2613,-28.87985,7.860289,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,18.95311,-79.77377,2.482286,45.72665,-77.19659,5.661036,71.94731,-66.27942,16.43088,19.28749,-70.37189,12.46708,49.17873,-62.27921,15.08694,67.84657,-55.38858,17.07337,18.05183,-64.6488,23.61257,38.15546,-54.50995,22.96568,63.26609,-31.79047,38.3988,0,0,0.2117647,0.2352941
1030.644,-29.65396,-126.6425,-36.99609,-28.09274,-130.3964,-30.5022,-34.84961,-126.4876,-29.04236,7.860277,-83.3067,-8.260773,8.311192,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,18.9531,-79.77377,2.482278,45.72664,-77.19659,5.661026,71.94727,-66.27945,16.43087,19.28748,-70.37189,12.46707,49.17873,-62.27921,15.08694,67.84654,-55.38858,17.07336,18.05182,-64.6488,23.61257,38.15545,-54.50995,22.96568,63.2661,-31.7905,38.39879,0,0,0.2117647,0.2431373
1030.705,-29.95798,-127.8973,-37.14264,-28.40442,-131.6667,-30.6236,-35.15326,-127.7256,-29.19864,7.860284,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,18.9531,-79.77377,2.482286,45.72665,-77.19659,5.661033,71.94729,-66.27942,16.43088,19.28749,-70.37189,12.46709,49.17873,-62.27921,15.08694,67.84657,-55.38858,17.07338,18.05183,-64.6488,23.61257,38.15546,-54.50995,22.96568,63.26611,-31.79047,38.3988,0,0,0.2156863,0.2588235
1030.76,-30.16327,-128.74,-37.23679,-28.61462,-132.5197,-30.70074,-35.35828,-128.5575,-29.29919,7.860278,-83.3067,-8.260773,8.311188,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,19.6222,-79.71368,2.544067,47.02256,-76.97589,5.854525,73.93904,-64.08859,18.56416,20.01645,-70.12445,12.58568,50.48991,-61.55936,15.61271,69.77021,-53.13806,19.06346,18.70555,-64.25397,23.67045,39.43405,-53.64059,23.40832,64.83433,-28.45612,41.22968,0,0,0.2196078,0.2627451
1030.811,-30.37061,-129.5876,-37.328,-28.82672,-133.3777,-30.77475,-35.56537,-129.3944,-29.39676,7.860287,-83.3067,-8.260773,8.311192,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,19.28771,-79.74384,2.513116,46.37442,-77.08777,5.756334,72.94567,-65.24731,17.43431,19.65216,-70.24847,12.52601,49.83463,-61.92401,15.34508,68.81151,-54.31024,18.02171,18.37875,-64.45169,23.64093,38.79511,-54.07877,23.18315,64.05854,-30.16879,39.76865,0,0,0.2117647,0.2705882
1030.871,-30.47501,-130.0132,-37.37247,-28.93344,-133.8085,-30.81058,-35.66965,-129.8148,-29.44437,7.860281,-83.3067,-8.260773,8.311194,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,18.2836,-79.83298,2.421022,44.43235,-77.4057,5.478543,69.93931,-68.03784,14.72927,18.55707,-70.61697,12.35139,47.8655,-62.9628,14.59742,65.90136,-57.30722,15.41364,17.39772,-65.04132,23.55943,36.87423,-55.35248,22.5529,61.63759,-34.78546,35.90825,0,0,0.2039216,0.2784314
1030.926,-30.79117,-131.2973,-37.50122,-29.25623,-135.1084,-30.91309,-35.98538,-131.0838,-29.5824,7.860289,-83.3067,-8.260773,8.311194,-83.34735,-5.04657,17.59779,-83.11975,-1.5896,18.28359,-79.83298,2.421026,44.43237,-77.4057,5.478565,69.93934,-68.03784,14.7293,18.55706,-70.61697,12.35139,47.86549,-62.9628,14.59743,65.90136,-57.30722,15.41364,17.39772,-65.04129,23.55944,36.87423,-55.35248,22.55291,61.63757,-34.78546,35.90825,0,0,0.2,0.2901961
1030.978,-31.00427,-132.1594,-37.58307,-29.47357,-135.9811,-30.9772,-36.19824,-131.9361,-29.67035,7.860281,-83.3067,-8.260773,8.311191,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,17.9487,-79.86224,2.390573,43.78584,-77.5062,5.391126,68.93117,-68.79282,14.00244,18.19134,-70.73868,12.29462,47.20823,-63.29205,14.36523,64.92249,-58.16534,14.68444,17.07055,-65.23672,23.53461,36.23278,-55.76431,22.3571,60.80419,-36.17032,34.77608,0,0,0.2,0.2941177
1031.028,-31.32736,-133.4614,-37.69965,-29.80258,-137.299,-31.06689,-36.52094,-133.224,-29.79578,7.860283,-83.3067,-8.260773,8.311192,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,18.28359,-79.83301,2.421025,44.43235,-77.4057,5.478555,69.93932,-68.03784,14.72927,18.55707,-70.61697,12.3514,47.86549,-62.9628,14.59742,65.90137,-57.30722,15.41363,17.39772,-65.04132,23.55943,36.87424,-55.35248,22.55291,61.6376,-34.78546,35.90826,0,0,0.2039216,0.3098039
1031.081,-31.98499,-136.0969,-37.90936,-30.47073,-139.9669,-31.22174,-37.17776,-135.8337,-30.02249,7.860282,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,18.9531,-79.77377,2.482287,45.72665,-77.19659,5.661036,71.94731,-66.27942,16.4309,19.28749,-70.37189,12.46708,49.17873,-62.27921,15.08694,67.84654,-55.38858,17.07336,18.05183,-64.6488,23.61257,38.15545,-54.50995,22.96568,63.26609,-31.79047,38.3988,0,0,0.2117647,0.3294118
1031.137,-32.31906,-137.4302,-38.00195,-30.80933,-141.3165,-31.28638,-37.51147,-137.1552,-30.12305,7.860288,-83.3067,-8.260773,8.311199,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,18.9531,-79.77377,2.482287,45.72666,-77.19659,5.661041,71.94731,-66.27942,16.43089,19.28749,-70.37189,12.46708,49.17873,-62.27917,15.08694,67.84655,-55.38858,17.07337,18.05182,-64.6488,23.61257,38.15546,-54.50995,22.96567,63.26611,-31.79047,38.3988,0,0,0.2117647,0.3490196
